#
#  antarctobacter_heliothermuscyc 1.0 Reactions link table generated on Sun Jun 25, 2023
#
RXN-19583	EC-4.4.1.13
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
RXN-19584	
RXN-20673	
METHYLENETHFDEHYDROG-NADP-RXN	EC-1.5.1.5
RXN-20674	
3.1.26.3-RXN	EC-3.1.26.3
RXN-19554	EC-4.4.1.13
SUCCDIAMINOPIMDESUCC-RXN	EC-3.5.1.18
RXN-19553	
METHYLMALONYL-COA-MUT-RXN	EC-5.4.99.2
LYSINE--TRNA-LIGASE-RXN	EC-6.1.1.6
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
CARBPSYN-RXN	EC-6.3.5.5
S-ALKYLCYSTEINE-LYASE-RXN	EC-4.4.1.13
RXN-22735	EC-6.3.4.16
RXN-15577	
RXN-16909	
GLUTKIN-RXN	EC-2.7.2.11
RXN-22736	
RXN-19560	EC-4.4.1.13
RXN-14196	
RXN-19559	
1.5.1.20-RXN	EC-1.5.1.20
RXN-19550	EC-4.4.1.13
RXN-19548	
RXN-15815	
RXN0-5063	EC-2.8.4.3
RXN-14480	
NITRIC-OXIDE-REDUCTASE-RXN	EC-1.7.2.5
RXN-12752	EC-5.1.99.6
RXN-14481	
RXN-13579	
RXN-19556	EC-4.4.1.13
RXN-13142	EC-5.1.99.6
RXN-19555	
PRTRANS-RXN	EC-2.4.2.18
FADSYN-RXN	EC-2.7.7.2
IGPSYN-RXN	EC-4.1.1.48
2.1.1.63-RXN	EC-2.1.1.63
RXN-13141	EC-4.2.1.136
RXN-18511	EC-2.7.7.2
RXN-6763	EC-4.4.1.13
RXN-18086	EC-1.14.14.34
RXN-15582	
RXN0-6727	EC-4.2.1.136
RIBOFLAVINKIN-RXN	EC-2.7.1.26
CYSTATHIONINE-BETA-LYASE-RXN	EC-4.4.1.13
RXN-17824	EC-2.1.1.63
RXN-15131	
RXN-18510	EC-2.7.1.26
RXN-19562	EC-4.4.1.13
RXN-19561	
PREPHENATEDEHYDRAT-RXN	EC-4.2.1.51
GLYOHMETRANS-RXN	EC-2.1.2.1
PRIBFAICARPISOM-RXN	EC-5.3.1.16
RXN-12901	EC-1.14.13.238
NAD-KIN-RXN	EC-2.7.1.23
RXN-12729	EC-4.4.1.13
RXN0-6563	EC-4.1.2.48
RXN-15137	
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	EC-4.2.1.80
THREONINE-ALDOLASE-RXN	EC-4.1.2.48	EC-4.1.2.5
RXN-19552	EC-4.4.1.13
LTAA-RXN	EC-4.1.2.48	EC-4.1.2.49
RXN-19551	
RXN-20764	EC-4.2.1.80
MERCAPYSTRANS-RXN	EC-2.8.1.2
RXN-18702	
RXN-18703	
RXN-10381	EC-4.2.1.80
RXN-18212	EC-4.4.1.13
PORPHOBILSYNTH-RXN	EC-4.2.1.24
RXN-19582	
RXN-19558	EC-4.4.1.13
GAPOXNPHOSPHN-RXN	EC-1.2.1.12
RXN-19557	
PANTEPADENYLYLTRAN-RXN	EC-2.7.7.3
RXN0-6359	EC-2.8.1.1
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
THIOSULFATE-SULFURTRANSFERASE-RXN	EC-2.8.1.1
GLYRIBONUCSYN-RXN	EC-6.3.4.13
RXN-19040	EC-2.8.1.1
3.1.11.6-RXN	EC-3.1.11.6
RXN-10815	EC-1.13.11.27
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN	EC-1.13.11.27
RXN0-6733	EC-3.6.1.63
2.6.1.57-RXN	EC-2.6.1.57
RXN-17958	EC-3.6.1.63
RXN-15200	EC-2.6.1.57
RXN-17955	EC-3.6.1.63
5-AMINOLEVULINIC-ACID-SYNTHASE-RXN	EC-2.3.1.37
RXN-12561	EC-2.3.1.9	EC-2.3.1.16
RXN-18154	EC-1.16.3.3
RXN-11646	
RXN-11645	
RXN0-949	EC-2.8.1.8
RXN-12565	EC-2.3.1.16	EC-2.3.1.9
RXN-14959	EC-2.8.1.8
RXN-14957	EC-2.8.1.8
RXN-14950	EC-2.8.1.8
ACETYL-COA-ACETYLTRANSFER-RXN	EC-2.3.1.16	EC-2.3.1.9
RXN-20154	
RXN-20155	
RXN-8	EC-2.6.1.113
GLUCONATE-5-DEHYDROGENASE-RXN	EC-1.1.1.69
FORMAMIDASE-RXN	EC-3.5.1.49
RXN-16427	EC-2.7.7.77
GCVP-RXN	EC-1.4.4.2
TYROSINE--TRNA-LIGASE-RXN	EC-6.1.1.1
SULFATE-ADENYLYLTRANS-RXN	EC-2.7.7.4
RXN-21601	EC-2.7.7.77
RXN-12720	EC-2.7.7.4
L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC-2.6.1.16
RXN-16457	
AGMATIN-RXN	EC-3.5.3.11
RXN-16456	
3.4.24.40-RXN	EC-3.4.24.40
RXN-21295	EC-2.7.7.77
RXN-17121	EC-2.1.1.319
DIMETHYLPROPIOTHETIN-DETHIOMETHYLASE-RXN	EC-4.4.1.3
RXN-16889	EC-2.1.1.321
RXN-16891	
RXN0-262	EC-2.7.7.77
RXN-11592	EC-2.1.1.177
ASNSYNB-RXN	EC-6.3.5.4
UROGENDECARBOX-RXN	EC-4.1.1.37
RXN-22734	
RXN-10642	EC-4.1.1.37
MANNPISOM-RXN	EC-5.3.1.8
RXN0-5228	EC-5.1.1.20
RXN1G-4355	EC-6.4.1.3
RXN-3945	EC-4.1.1.7
D-ALANINE-AMINOTRANSFERASE-RXN	EC-2.6.1.21
GLYCEROL-KIN-RXN	EC-2.7.1.30
PROPIONYL-COA-CARBOXY-RXN	EC-6.4.1.3
RXN3O-127	EC-1.5.1.10
LYSINE-6-DEHYDROGENASE-RXN	EC-1.4.1.18
RXN-8808	
RXN-8173	
BENZOYLFORMATE-DECARBOXYLASE-RXN	EC-4.1.1.7
HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN	EC-4.1.1.7
1.5.1.7-RXN	EC-1.5.1.7
AMINOCYL-TRNA-HYDROLASE-RXN	EC-3.1.1.29
RXN-9627	EC-3.1.2.2
RXN-16637	EC-3.1.1.29
RXN-12460	EC-3.1.1.29
RXN-9624	EC-3.1.2.2
RXN-14372	EC-2.4.1.18
RXN-11662	EC-1.1.1.35
RXN-7710	EC-2.4.1.18
GLYCOGEN-BRANCH-RXN	EC-2.4.1.18
RXN-14371	EC-2.4.1.18
RXN-7669	EC-2.4.1.18
RXN-15513	EC-5.4.2.11
RXN-15509	
RXN-15510	
1.5.8.2-RXN	EC-1.5.8.2
RXN-15511	
RXN-15512	
1.5.8.1-RXN	EC-1.5.8.1
RXN-18777	EC-2.4.1.18
RXN-13418	EC-1.14.14.5
2.4.1.129-RXN	EC-2.4.1.129
AMP-NUCLEOSID-RXN	EC-3.2.2.4
3.4.11.4-RXN	EC-3.4.11.4
GLUC1PADENYLTRANS-RXN	EC-2.7.7.27
RXN-15341	EC-1.14.14.5
RXN0-743	EC-5.4.99.18
RXN-15521	EC-2.4.1.129
GLYCOGENSYN-RXN	EC-2.4.1.21
PHOSGLYPHOS-RXN	EC-2.7.2.3
RXN0-742	EC-6.3.4.18
RXN-22558	EC-2.4.1.129
RXN-14380	EC-3.2.1.68
RXN-11291	EC-2.4.1.129
RXN-12280	EC-3.2.1.68
ACETOLACTATE-DECARBOXYLASE-RXN	EC-4.1.1.5
RXN0-6973	EC-1.14.14.5
RXN-9031	EC-5.3.3.17
CYTIDINEKIN-RXN	EC-2.7.1.48
RXN-18202	
RXN-16650	EC-2.4.1.129
RXN-18205	
RXNQT-4171	EC-1.1.1.85
RXN0-280	EC-1.14.14.5
RXNQT-4174	EC-1.1.1.85
RXNQT-4178	EC-1.1.1.85
RXN-11350	EC-2.4.1.129
3.2.1.68-RXN	EC-3.2.1.68
RXN-13158	EC-1.1.1.85
RXN-14986	EC-1.1.1.85
RXN0-5146	EC-3.2.1.196
GLUTATHIONE-PEROXIDASE-RXN	EC-1.11.1.9
RXN-22557	EC-2.4.1.129
RXN-4301	EC-3.2.1.68
RXN-15713	EC-6.5.1.7
TRANS-RXN-178	EC-7.2.2.9
RXN-22556	EC-2.4.1.129
RXN-17921	
5.4.99.15-RXN	EC-5.4.99.15
RXN-17922	
RXN-14712	EC-2.4.1.129
RXN-17923	
RXNQT-4165	EC-1.1.1.85
RXNQT-4168	EC-1.1.1.85
RXN-11348	EC-2.4.1.129
SUCCSEMIALDDEHYDROG-RXN	EC-1.2.1.79
RXN-18207	
RXN-18208	
RXN-18209	
RXN-8182	EC-1.2.1.20
RXN-18206	
DNA-LIGASE-ATP-RXN	EC-6.5.1.7	EC-6.5.1.1	EC-6.5.1.6
RXN-1828	EC-2.4.1.25
RXN-17917	
RXN-18204	
RXN-9023	EC-2.4.1.25
RXN-15712	EC-6.5.1.7
RXN0-5293	EC-1.2.1.16
RXN-12088	EC-3.2.1.22
RXN-17924	
URKI-RXN	EC-2.7.1.48
RXN-18203	
RXN-18200	
RXN0-1147	EC-2.3.1.61
RXN-18201	
RXN-19947	EC-3.2.1.33	EC-2.4.1.25
RXN-18211	
3-ISOPROPYLMALDEHYDROG-RXN	
RXN-7800	
RXN-14354	EC-2.4.1.25
RXN-18210	
2.1.1.5-RXN	EC-2.1.1.5
RXN-14261	EC-2.4.1.25
METHYLVALERATE-RXN	EC-1.2.4.4
ALPHAGALACTOSID-RXN	EC-3.2.1.22
HOMOCYSMETB12-RXN	EC-2.1.1.13
RXN-12193	EC-2.4.1.25
RXN-21538	
RXN-21539	
1.2.4.4-RXN	EC-1.2.4.4
RXN-17830	EC-3.2.1.22
URIDINEKIN-RXN	EC-2.7.1.48
RXN-12391	EC-2.4.1.25
CYTIKIN-RXN	EC-2.7.1.48	EC-2.7.1.213
AMYLOMALT-RXN	EC-2.4.1.25
RXN-14260	EC-2.4.1.25
KETOISOCAPROATE-RXN	EC-1.2.4.4
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	EC-2.5.1.7
3.2.1.47-RXN	EC-3.2.1.22
RXN-5285	EC-1.3.1.33
4.3.1.15-RXN	EC-4.3.1.15
GLUTAMINESYN-RXN	EC-6.3.1.2
SS-BUTANEDIOL-DEHYDROGENASE-RXN	EC-1.1.1.76
RXN-10817	EC-1.4.3.21	EC-1.4.3.4
RXN-19915	EC-2.7.1.4
RXN0-884	EC-1.17.7.4
RXN1F-10	EC-1.3.1.33
1.1.1.264-RXN	EC-1.1.1.264
ISPH2-RXN	EC-1.17.7.4
L-IDONATE-2-DEHYDROGENASE-RXN	EC-1.1.1.264
RXN66-550	EC-1.5.5.1
RXN66-548	
RXN-11032	EC-1.1.1.304
1.5.5.1-RXN-YEAST	EC-1.5.5.1
GMP-SYN-NH3-RXN	
RNA-LIGASE-ATP-RXN	EC-6.5.1.3
3.1.3.16-RXN	EC-3.1.3.16
FRUCTOKINASE-RXN	EC-2.7.1.4
RXN-17925	
GMP-SYN-GLUT-RXN	EC-6.3.5.2
RXN-17926	
RXN0-6366	EC-2.8.4.4
RXN-17927	
RXN-11501	EC-3.2.1.22
RXN-21415	EC-7.1.1.2
RXN0-6274	EC-2.5.1.75
RXN-21404	
RXN-14569	EC-2.7.7.87
RXN-11832	EC-2.7.4.14	EC-2.7.4.25
RXN-14455	EC-7.2.2.8
RXN1F-357	EC-1.14.15.7
RXN-7913	EC-2.7.4.25	EC-2.7.4.14	EC-2.7.4.13
NADH-DEHYDROG-A-RXN	EC-7.1.1.2
PANTOATE-BETA-ALANINE-LIG-RXN	EC-6.3.2.1
RXN-13519	
RXN-11586	EC-2.1.1.192
ACETOLACTSYN-RXN	EC-2.2.1.6
RXN0-5248	
RXN0-5244	
ACETOOHBUTSYN-RXN	EC-2.2.1.6
DXPREDISOM-RXN	EC-1.1.1.267
UREASE-RXN	EC-3.5.1.5
LYXK-RXN	EC-2.7.1.53
RXN-7563	EC-1.4.99.6
PSERPHOSPHA-RXN	EC-3.1.3.3
RXN-15849	
RXN0-5114	EC-3.1.3.3
RXN-15850	
RXN-19368	EC-2.5.1.17
PYRROLINECARBREDUCT-RXN	EC-1.5.1.2
RXN-19365	
PEPTIDYLPROLYL-ISOMERASE-RXN	EC-5.2.1.8
RXN0-5298	EC-5.1.3.29
RXN-20927	EC-2.7.7.7
BTUR2-RXN	EC-2.5.1.17
RXN66-546	EC-1.5.1.2
RXN-18474	EC-1.1.1.407
RXN-19342	
DNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.7
RXN-19338	
RXN-19343	
RXN0-4621	EC-2.7.1.170
RXN-2962	EC-1.1.1.284
3.2.2.10-RXN	EC-3.2.2.10
RXN-14065	EC-3.2.2.10
RXN-8340	EC-4.1.99.22
DAHPSYN-RXN	EC-2.5.1.54
SUPEROX-DISMUT-RXN	EC-1.15.1.1
RXN-17884	EC-1.1.1.284
RXN-19335	EC-2.5.1.17
3.4.17.11-RXN	EC-3.4.17.11
RXN-19340	
RXN-19366	
NAG1P-URIDYLTRANS-RXN	EC-2.7.7.23
RIBOFLAVIN-SYN-RXN	EC-2.5.1.9
2.3.1.157-RXN	EC-2.3.1.157
RXN-13613	EC-2.3.1.207
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	EC-3.5.2.9
SUCROSE-PHOSPHORYLASE-RXN	EC-2.4.1.7
RXN0-4222	EC-3.1.13.1
AMYLOSUCRASE-RXN	EC-2.4.1.4
LEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.4
RXN-19339	EC-2.5.1.17
RXN-19344	
R343-RXN	
R344-RXN	
OROTPDECARB-RXN	EC-4.1.1.23
RXN-8960	EC-4.2.1.148
RXN-7929	EC-4.1.3.34
RXN-19369	EC-2.5.1.17
CITRYLY-RXN	EC-4.1.3.34
RXN-19349	
COBALADENOSYLTRANS-RXN	
RXN-19334	
RIBULP3EPIM-RXN	EC-5.1.3.1
RXN-14937	EC-3.1.2.30
DTDPDEHYRHAMREDUCT-RXN	EC-1.1.1.133
RXN-19364	
RXN-22715	EC-5.1.3.1
UDP-GLUCOSE-46-DEHYDRATASE-RXN	EC-4.2.1.76
GLYOXYLATE-REDUCTASE-NADP+-RXN	EC-1.1.1.79
GLYCINE--TRNA-LIGASE-RXN	EC-6.1.1.14
GLYOXI-RXN	EC-4.4.1.5
DTDPGLUCDEHYDRAT-RXN	EC-4.2.1.46
DTDPDEHYDRHAMEPIM-RXN	EC-5.1.3.13
GLUCISOM-RXN	EC-5.3.1.5
2.3.1.180-RXN	EC-2.3.1.180
RXN-22739	EC-5.3.1.5
XYLISOM-RXN	EC-5.3.1.5
DCTP-DEAM-RXN	EC-3.5.4.13
RXN-22740	EC-5.3.1.5
DTDPGLUCOSEPP-RXN	EC-2.7.7.24
RXN-14118	EC-3.5.4.13
RXN-12625	EC-3.2.1.52
RXN-22591	EC-3.2.1.52
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
RXN-22612	EC-3.2.1.52
RXN0-1401	EC-2.7.4.23
XYLULOKIN-RXN	EC-2.7.1.17
RNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.49
RXN-21432	EC-3.2.1.52
RXN-7609	EC-3.1.3.5
RXN-11898	EC-1.14.13.218
AMP-DEPHOSPHORYLATION-RXN	EC-3.1.3.5
RXN-18082	EC-3.2.1.52
ISOLEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.5
XMPXAN-RXN	EC-3.1.3.5
RXN-12626	EC-3.2.1.52
RXN-17175	EC-1.14.13.218
L-ARABINONATE-DEHYDRATASE-RXN	EC-4.2.1.25
3.2.1.52-RXN	EC-3.2.1.52
GALACTODEHYDROG-RXN	EC-1.1.1.48
RXN-20687	EC-1.11.1.25
RXN-20688	
4.2.1.43-RXN	EC-4.2.1.43
RXN0-5226	EC-3.2.1.52
RXN-9983	EC-5.3.2.8
R4-RXN	EC-1.11.1.26
RXN-12398	EC-3.2.1.23
RXN-20692	
RXN-20691	
TECH2REDHAL-RXN	EC-1.21.4.5
3.2.1.23-RXN	EC-3.2.1.23
D-XYLOSE-1-DEHYDROGENASE-RXN	EC-1.1.1.175
RXN-19765	EC-3.2.1.23
RXN-20693	EC-1.11.1.27
RXN-20697	
RXN-14229	EC-1.3.8.7
RXN-20696	
RXN-20695	
RXN-12400	EC-3.2.1.23
RXN-11734	EC-1.3.8.7
RXN-12399	EC-3.2.1.23
ARGININE--TRNA-LIGASE-RXN	EC-6.1.1.19
TECH1REDHAL-RXN	EC-1.21.4.5
RXN-17796	EC-1.3.8.7
TRYPSYN-RXN	EC-4.2.1.20
RXN-13615	EC-1.3.8.7
RXN0-2381	EC-4.1.2.8
RXN0-2382	EC-4.2.1.122
RXN-14262	EC-1.3.8.7
RXN-20690	EC-1.11.1.28
RXN1G01-39	EC-1.3.8.7
RXN-20689	
RXN-8959	EC-1.3.8.12
RXN1G-3641	EC-2.1.1.79
RXN-7421	EC-2.1.1.79
RXN1G01-65	EC-2.1.1.79
RXN0-1321	EC-2.4.2.29
2-OCTAPRENYLPHENOL-HYDROX-RXN	EC-1.14.13.240
RXN-21775	EC-1.3.8.7
RXN1G-2544	EC-2.1.1.79
2.1.1.79-RXN	EC-2.1.1.79
ADENOSINE-KINASE-RXN	EC-2.7.1.20
PEPDEPHOS-RXN	EC-2.7.1.40
RXN-15216	EC-5.3.1.32
ADENOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.7
RXN-14278	EC-1.3.8.7
RXN-14117	EC-2.7.1.40
RXN-18604	EC-7.1.1.8
RXN-14207	EC-2.7.1.40
RXN-18603	
SUCCINYLDIAMINOPIMTRANS-RXN	EC-2.6.1.17
RXN-14192	EC-2.7.1.40
3.1.21.2-RXN	EC-3.1.21.2
RXN-10035	EC-3.5.4.31
RXN-15829	EC-7.1.1.8
RXN-15831	
S-ADENOSYLHOMOCYSTEINE-DEAMINASE-RXN	EC-3.5.4.28
UDPGLUCEPIM-RXN	EC-5.1.3.2
GLUCOSE-1-DEHYDROGENASE-NADP+-RXN	EC-1.1.1.119	EC-1.1.1.360
RXN-14047	EC-4.2.1.3
PHOSMANMUT-RXN	EC-5.4.2.8
ACONITATEDEHYDR-RXN	
ACONITATEHYDR-RXN	
CPM-KDOSYNTH-RXN	EC-2.7.7.38
RXN-18584	EC-7.1.1.8
KDO-8PSYNTH-RXN	EC-2.5.1.55
TRANS-RXN0-237	
RXN-18581	
DIHYDROPYRIMIDINASE-RXN	EC-3.5.2.2
RXN-11211	EC-3.5.2.2
RXN-11217	EC-3.5.2.2
3.4.17.14-RXN	EC-3.4.17.14
3.4.24.32-RXN	EC-3.5.1.28	EC-3.4.24.32
TRANS-RXN-218	
RXN-14267	EC-3.5.1.28
RXN0-5225	EC-3.5.1.28
1.10.2.2-RXN	EC-7.1.1.8
RXN-15275	EC-3.4.17.14
RXN-16938	EC-3.5.1.28
ABC-25-RXN	EC-7.6.2.11	EC-7.6.2.16
RXN-22613	EC-3.5.1.28
ABC-24-RXN	EC-7.6.2.11
RXN-14107	EC-7.1.1.8
TRANS-RXN0-234	
3.6.3.31-RXN	EC-7.6.2.11
1.3.99.16-RXN	EC-1.3.99.16
RXN-15816	EC-7.1.1.8
RXN-14709	EC-1.14.14.35
MALSYN-RXN	EC-2.3.3.9
RXN0-6950	EC-2.1.1.264
CYSPH-RXN	EC-2.5.1.48
