Compound	Cluster	Classes	Common names	MetaCyc link
CPD-10280	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, ACYL-COA, Compounds-And-Elements, Very-long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs, FRAMES, Esters, Chemicals, VERY-LONG-CHAIN-FATTY-ACYL-COA	lignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10280
8-Oxo-dGTP	7	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	8-oxo-dGTP	https://metacyc.org/compound?orgid=META&id=8-Oxo-dGTP
Charged-GLT-tRNAs	7	RNAs, FRAMES, Charged-tRNAs, ssRNAs, GLUTAMYL-GLX-TRNAS, Macromolecules, Polynucleotides, Chemicals, All-tRNAs, Modified-tRNAs	an L-glutamyl-[tRNAGlu]	https://metacyc.org/compound?orgid=META&id=Charged-GLT-tRNAs
CPD-12587	7	Compounds, Lipids, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, Polyisoprenyl-Monophosphates, TRANS-POLYISOPRENYL-P	(2E,6E)-farnesyl phosphate	https://metacyc.org/compound?orgid=META&id=CPD-12587
3-SULFINOALANINE	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Non-standard-amino-acids, ORGANOSULFUR, FRAMES, Carboxylates, Alkyl-Sulfinates, Chemicals, Amino-Acids, Alpha-Amino-Acids	3-sulfino-L-alanine	https://metacyc.org/compound?orgid=META&id=3-SULFINOALANINE
L-ARGININO-SUCCINATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	L-arginino-succinate	https://metacyc.org/compound?orgid=META&id=L-ARGININO-SUCCINATE
3-CARBOXY-3-HYDROXY-ISOCAPROATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(2S)-2-isopropylmalate	https://metacyc.org/compound?orgid=META&id=3-CARBOXY-3-HYDROXY-ISOCAPROATE
CPD-14275	7	Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, Long-Chain-3-Hydroxyacyl-CoAs, All-Coas	(3R)-3-hydroxy-arachidoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14275
URACIL	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-Bases, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Chemicals, Bases	uracil	https://metacyc.org/compound?orgid=META&id=URACIL
CPD-17070	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	Fe-coproporphyrin III	https://metacyc.org/compound?orgid=META&id=CPD-17070
MALONYL-COA	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	malonyl-CoA	https://metacyc.org/compound?orgid=META&id=MALONYL-COA
GLYCEROL	7	Compounds, Carbohydrates, FRAMES, Sugar-alcohols, All-Carbohydrates, Sugar, Compounds-And-Elements, Chemicals, Glycans, Alcohols	glycerol	https://metacyc.org/compound?orgid=META&id=GLYCEROL
INDOLE-3-GLYCEROL-P	7	Compounds, Compounds-And-Elements, FRAMES, Indole-Containing-Compounds, Chemicals, Indoles, Aromatics	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=INDOLE-3-GLYCEROL-P
INDOLE_PYRUVATE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	(indol-3-yl)pyruvate	https://metacyc.org/compound?orgid=META&id=INDOLE_PYRUVATE
CPD-22011	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, ACYL-COA, Compounds-And-Elements, Very-long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs, FRAMES, Esters, Chemicals, VERY-LONG-CHAIN-FATTY-ACYL-COA	dotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22011
STEARIC_ACID	7	Compounds, Long-Chain-Fatty-Acids, All-Carboxy-Acids, Even-Straight-Chain-234-Sat-FA, Acids, Compounds-And-Elements, CPD66-39, Organic-Acids, FRAMES, Long-Chain-234-Saturated-Fatty-Acids, Carboxylates, Straight-Chain-234-Sat-FA, Chemicals, Fatty-Acids, Saturated-Fatty-Acids	stearate	https://metacyc.org/compound?orgid=META&id=STEARIC_ACID
CPD-671	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals	5-formimidoyltetrahydrofolate	https://metacyc.org/compound?orgid=META&id=CPD-671
CPD-464	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	prephytoene diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-464
CPD-22017	7	Very-Long-Chain-3-Hydroxyacyl-CoAs, Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, All-Coas	(3R)-3-hydroxytetratriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22017
PHENYLACETALDEHYDE	7	Compounds, FRAMES, Aldehydes-Or-Ketones, Aromatics, Compounds-And-Elements, Aldehydes, Chemicals, Aryl-Aldehyde	phenylacetaldehyde	https://metacyc.org/compound?orgid=META&id=PHENYLACETALDEHYDE
CPD-22007	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, ACYL-COA, Compounds-And-Elements, Very-long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs, FRAMES, Esters, Chemicals, VERY-LONG-CHAIN-FATTY-ACYL-COA	triacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22007
CPD-14278	7	Very-Long-Chain-3-Hydroxyacyl-CoAs, Compounds, Thioesters, FRAMES, ACYL-COA, HYDROXY-ACYL-COA, D-3-HYDROXYACYL-COA, Compounds-And-Elements, 3-HYDROXYACYL-COA, Esters, Chemicals, All-Coas	(3R)-3-hydroxycerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14278
CPD-17063	7	HEME_O, Compounds, Organic-heterocyclic-compound, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Porphyrins, Organometallics, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Polypyrroles, Hemes, Chemicals, Cyclic-tetrapyrroles	ferroheme o	https://metacyc.org/compound?orgid=META&id=CPD-17063
3-Oxo-octanoyl-ACPs	7	Proteins, Medium-Chain-3-oxo-ACPs, FRAMES, Macromolecules, B-KETOACYL-ACP, Modified-Proteins, ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a 3-oxooctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Oxo-octanoyl-ACPs
CPD-407	7	Peptides, Compounds, FRAMES, 5-L-GLUTAMYL-AMINO-ACID, Compounds-And-Elements, OLIGOPEPTIDES, Chemicals, DIPEPTIDES	&gamma;-L-glutamyl-D-alanine	https://metacyc.org/compound?orgid=META&id=CPD-407
CPD-14283	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-cerot-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14283
CPD-22023	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-hexatriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22023
CPD-13611	7	D-erythro-Shinganines, Compounds, FRAMES, Compounds-And-Elements, DIHYDRO-SPHINGOSINE, Chemicals, Amino-alcohols, Alcohols, Sphingoids	C20 sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13611
R-3-hydroxydodecanoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxydodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxydodecanoyl-ACPs
AGMATHINE	7	Compounds, Compounds-And-Elements, All-Amines, FRAMES, Chemicals, Aliphatic-Amines	agmatine	https://metacyc.org/compound?orgid=META&id=AGMATHINE
CPD-3736	7	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Modified-Amino-Acids, Carboxylates, S-Substituted-L-Cysteines, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids, ORGANOSULFUR	lanthionine	https://metacyc.org/compound?orgid=META&id=CPD-3736
CPD-22003	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, ACYL-COA, Compounds-And-Elements, Very-long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs, FRAMES, Esters, Chemicals, VERY-LONG-CHAIN-FATTY-ACYL-COA	octacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22003
PRO	7	Compounds, All-Carboxy-Acids, Neutral-Amino-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, L-Amino-Acids, Non-polar-amino-acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-proline	https://metacyc.org/compound?orgid=META&id=PRO
CPD-24335	7	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Short-Chain-Carboxylates, Organic-Acids, Chemicals	acetic acid	https://metacyc.org/compound?orgid=META&id=CPD-24335
CPD-12366	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	8-oxo-GTP	https://metacyc.org/compound?orgid=META&id=CPD-12366
MPBQ	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Aromatics, Reduced-Quinones	2-methyl-6-phytyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=MPBQ
6-PYRUVOYL-5678-TETRAHYDROPTERIN	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pterins, Tetrahydropterins, Organic-heterobicyclic-compounds, Compounds-And-Elements, Organic-heteromonocyclic-compounds, Chemicals, Pteridines, Organic-Heteropolycyclic-Compounds, 5678-TETRAHYDROPTERIDINE	(6R)-6-pyruvoyl-5,6,7,8-tetrahydropterin	https://metacyc.org/compound?orgid=META&id=6-PYRUVOYL-5678-TETRAHYDROPTERIN
ITP	7	Compounds, Purine-ribonucleosides-5-PPP, Ribonucleoside-Triphosphates, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purine-ribonucleotides, All-Nucleosides, Purines, Organonitrogen-Heterocyclic-Compounds, Nucleoside-Triphosphates, Purine-Nucleotides, Ribonucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Organic-Heteropolycyclic-Compounds	ITP	https://metacyc.org/compound?orgid=META&id=ITP
L-ASPARTATE-SEMIALDEHYDE	7	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Non-standard-amino-acids, Amino-Acids, Alpha-Amino-Acids	L-aspartate 4-semialdehyde	https://metacyc.org/compound?orgid=META&id=L-ASPARTATE-SEMIALDEHYDE
2K-4CH3-PENTANOATE	7	Compounds, All-Carboxy-Acids, Branched-chain-fatty-acids, Methyl-Branched-Fatty-Acids, Short-chain-fatty-acids, Acids, Compounds-And-Elements, Iso-fatty-acids, Organic-Acids, 2-Oxo-carboxylates, FRAMES, Carboxylates, Short-Chain-Carboxylates, Chemicals, Fatty-Acids, 2-Oxo-Acids	4-methyl-2-oxopentanoate	https://metacyc.org/compound?orgid=META&id=2K-4CH3-PENTANOATE
PHENYL-PYRUVATE	7	Compounds, All-Carboxy-Acids, Aromatic-Oxoacids, Acids, Compounds-And-Elements, Organic-Acids, 2-Oxo-carboxylates, FRAMES, Carboxylates, Chemicals, 2-Oxo-Acids	3-phenyl-2-oxopropanoate	https://metacyc.org/compound?orgid=META&id=PHENYL-PYRUVATE
TRP	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, L-Amino-Acids, Non-polar-amino-acids, FRAMES, Carboxylates, Aromatic-Amino-Acids, Chemicals, Aromatic-L-Amino-Acids, Amino-Acids, Alpha-Amino-Acids	L-tryptophan	https://metacyc.org/compound?orgid=META&id=TRP
CPD-11799	7	RS-3-Sulfolactate, Compounds, Compounds-And-Elements, FRAMES, Chemicals, SULFONATES, ORGANOSULFUR	(2S)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-11799
GLYCOLLATE	7	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, Monocarboxylates	glycolate	https://metacyc.org/compound?orgid=META&id=GLYCOLLATE
ETHANOL-AMINE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	ethanolamine	https://metacyc.org/compound?orgid=META&id=ETHANOL-AMINE
L-DEHYDRO-ASCORBATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	dehydroascorbate	https://metacyc.org/compound?orgid=META&id=L-DEHYDRO-ASCORBATE
CIT	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	citrate	https://metacyc.org/compound?orgid=META&id=CIT
DUMP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Deoxynucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Pyrimidine-deoxyribonucleosides-5-P, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Nucleotides, Deoxy-Ribonucleoside-Monophosphates, Chemicals, Pyrimidine-deoxyribonucleotides, Nucleoside-Monophosphates	dUMP	https://metacyc.org/compound?orgid=META&id=DUMP
COPROPORPHYRIN_III	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	coproporphyrin III	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRIN_III
SUC-COA	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	succinyl-CoA	https://metacyc.org/compound?orgid=META&id=SUC-COA
CPD-641	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(R)-mevalonate diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-641
CPD0-2056	7	Peptides, Compounds, Compounds-And-Elements, TRIPEPTIDES, OLIGOPEPTIDES, FRAMES, Chemicals	norophthalmate	https://metacyc.org/compound?orgid=META&id=CPD0-2056
IMIDAZOLE-ACETOL-P	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	3-(imidazol-4-yl)-2-oxopropyl phosphate	https://metacyc.org/compound?orgid=META&id=IMIDAZOLE-ACETOL-P
PORPHOBILINOGEN	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	porphobilinogen	https://metacyc.org/compound?orgid=META&id=PORPHOBILINOGEN
MANNITOL-1P	7	Carbohydrate-Derivatives, Compounds, Alditol-phosphates, Carbohydrates, FRAMES, All-Carbohydrates, Compounds-And-Elements, Sugar-Phosphate, Chemicals, Glycans	D-mannitol 1-phosphate	https://metacyc.org/compound?orgid=META&id=MANNITOL-1P
5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	5-amino-1-(5-phospho-&beta;-D-ribosyl)imidazole	https://metacyc.org/compound?orgid=META&id=5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE
DEOXYGUANOSINE	7	Compounds, Organic-heterocyclic-compound, Nucleosides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Purine-Nucleosides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Purine-Deoxyribonucleosides, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Organic-heterobicyclic-compounds, Deoxy-Ribonucleosides, Chemicals, Organic-Heteropolycyclic-Compounds	2'-deoxyguanosine	https://metacyc.org/compound?orgid=META&id=DEOXYGUANOSINE
PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE
P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole	https://metacyc.org/compound?orgid=META&id=P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE
3-Hydroxy-octanoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxyoctanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=3-Hydroxy-octanoyl-ACPs
ACETYL-COA	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	acetyl-CoA	https://metacyc.org/compound?orgid=META&id=ACETYL-COA
CDP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-ribonucleotides, Nucleoside-Diphosphates, Pyrimidine-ribonucleosides-5-PP, Ribonucleoside-Diphosphates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Ribonucleotides, Nucleotides, Chemicals	CDP	https://metacyc.org/compound?orgid=META&id=CDP
VAL	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, L-Amino-Acids, Non-polar-amino-acids, Branched-Amino-Acids, FRAMES, Carboxylates, Chemicals, Amino-Acids, Alpha-Amino-Acids	L-valine	https://metacyc.org/compound?orgid=META&id=VAL
CPD-19746	7	Compounds, Carbohydrates, Aldehydes-Or-Ketones, All-Carbohydrates, Compounds-And-Elements, Aldehydes, Sugar, Aldodioses, Aldoses, FRAMES, Chemicals, Monosaccharides, Glycans	glycolaldehyde triphosphate	https://metacyc.org/compound?orgid=META&id=CPD-19746
PHOSPHORIBOSYL-FORMIMINO-AICAR-P	7	Amides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, Carboxamides	1-(5-phospho-&beta;-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMIMINO-AICAR-P
CPD-10809	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one	https://metacyc.org/compound?orgid=META&id=CPD-10809
L-GLUTAMATE-5-P	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	&gamma;-L-glutamyl 5-phosphate	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE-5-P
GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE	7	Carbohydrate-Derivatives, Compounds, Carbohydrates, NDP-sugars, FRAMES, All-Nucleosides, NUCLEOTIDE-SUGARS, All-Carbohydrates, GDP-SUGARS, Compounds-And-Elements, Modified-Nucleotides, Nucleotides, Chemicals, Glycans	GDP-4-dehydro-&alpha;-D-rhamnose	https://metacyc.org/compound?orgid=META&id=GDP-4-DEHYDRO-6-DEOXY-D-MANNOSE
CPD-318	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Radicals	monodehydroascorbate radical	https://metacyc.org/compound?orgid=META&id=CPD-318
CPD-497	7	Nucleosides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides, Modified-Nucleosides	pseudouridine	https://metacyc.org/compound?orgid=META&id=CPD-497
ACETYL-P	7	Compounds, Compounds-And-Elements, Acyl-Phosphates, FRAMES, Chemicals	acetyl phosphate	https://metacyc.org/compound?orgid=META&id=ACETYL-P
CPD-660	7	Compounds, RS-Malate, FRAMES, All-Carboxy-Acids, dicarboxylate, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, C4-dicarboxylates	(R)-malate	https://metacyc.org/compound?orgid=META&id=CPD-660
CYTIDINE	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-Nucleosides, Nucleosides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Ribonucleosides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-Ribonucleosides, Chemicals	cytidine	https://metacyc.org/compound?orgid=META&id=CYTIDINE
HOMOGENTISATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	homogentisate	https://metacyc.org/compound?orgid=META&id=HOMOGENTISATE
ARG	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, FRAMES, Positively-charged-polar-amino-acids, Carboxylates, Chemicals, Amino-Acids, Basic-Amino-Acids, Alpha-Amino-Acids	L-arginine	https://metacyc.org/compound?orgid=META&id=ARG
ADENYLOSUCC	7	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	N6-(1,2-dicarboxyethyl)AMP	https://metacyc.org/compound?orgid=META&id=ADENYLOSUCC
N-FORMYLKYNURENINE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N-Formyl-L-kynurenine	https://metacyc.org/compound?orgid=META&id=N-FORMYLKYNURENINE
CPD-7035	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2-phenylethanol	https://metacyc.org/compound?orgid=META&id=CPD-7035
CPD-11444	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	uroporphyrinogen-I	https://metacyc.org/compound?orgid=META&id=CPD-11444
PREPHENATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	prephenate	https://metacyc.org/compound?orgid=META&id=PREPHENATE
DODECANOATE	7	Medium-Chain-234-Saturated-Fatty-Acids, Compounds, All-Carboxy-Acids, Acids, Compounds-And-Elements, CPD66-39, Organic-Acids, Medium-Chain-Carboxylates, FRAMES, Carboxylates, Chemicals, Medium-chain-fatty-acids, Fatty-Acids, Saturated-Fatty-Acids	laurate	https://metacyc.org/compound?orgid=META&id=DODECANOATE
MAL	7	Compounds, RS-Malate, FRAMES, All-Carboxy-Acids, dicarboxylate, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, C4-dicarboxylates	(S)-malate	https://metacyc.org/compound?orgid=META&id=MAL
CPD-13612	7	D-erythro-Shinganines, Compounds, FRAMES, Compounds-And-Elements, DIHYDRO-SPHINGOSINE, Chemicals, Amino-alcohols, Alcohols, Sphingoids	sphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13612
XANTHOSINE-5-PHOSPHATE	7	Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nucleoside-Monophosphates, Ribonucleoside-Monophosphates, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purine-ribonucleotides, All-Nucleosides, Purines, Organonitrogen-Heterocyclic-Compounds, Purine-Nucleotides, Ribonucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-ribonucleosides-5-P, Organic-Heteropolycyclic-Compounds	XMP	https://metacyc.org/compound?orgid=META&id=XANTHOSINE-5-PHOSPHATE
5-PHOSPHO-RIBOSYL-GLYCINEAMIDE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N1-(5-phospho-&beta;-D-ribosyl)glycinamide	https://metacyc.org/compound?orgid=META&id=5-PHOSPHO-RIBOSYL-GLYCINEAMIDE
CPD-5821	7	Ureido-Compounds, Compounds, Compounds-And-Elements, FRAMES, Chemicals	(S)-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline	https://metacyc.org/compound?orgid=META&id=CPD-5821
OROTATE	7	Pyrimidines, Compounds, Diazines, All-Carboxy-Acids, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Acids, Compounds-And-Elements, Organic-Acids, Monocarboxylates, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Carboxylates, Chemicals	orotate	https://metacyc.org/compound?orgid=META&id=OROTATE
UMP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-ribonucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Ribonucleoside-Monophosphates, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Ribonucleotides, Nucleotides, Pyrimidine-ribonucleosides-5-P, Chemicals, Nucleoside-Monophosphates	UMP	https://metacyc.org/compound?orgid=META&id=UMP
DELTA3-ISOPENTENYL-PP	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	3-methylbut-3-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=DELTA3-ISOPENTENYL-PP
Crotonyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-but-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Crotonyl-ACPs
CPD1G-277	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, ACYL-COA, Compounds-And-Elements, Very-long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs, FRAMES, Esters, Chemicals, VERY-LONG-CHAIN-FATTY-ACYL-COA	cerotoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD1G-277
PANTOTHENATE	7	B-vitamins, Compounds, Compounds-And-Elements, FRAMES, Chemicals, Vitamins	(R)-pantothenate	https://metacyc.org/compound?orgid=META&id=PANTOTHENATE
5-OXOPROLINE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	5-oxo-L-proline	https://metacyc.org/compound?orgid=META&id=5-OXOPROLINE
